in s,C1 in V
1.0672050E+00,-1.662604E-01
1.0672234E+00,-1.749579E-01
1.0672417E+00,-1.706854E-01
1.0672600E+00,-1.542059E-01
1.0672783E+00,-1.282660E-01
1.0672966E+00,-9.622253E-02
1.0673149E+00,-6.265320E-02
1.0673332E+00,-3.167786E-02
1.0673515E+00,-5.585327E-03
1.0673699E+00,1.318298E-02
1.0673882E+00,2.218567E-02
1.0674065E+00,2.661072E-02
1.0674248E+00,2.661072E-02
1.0674431E+00,2.920471E-02
1.0674614E+00,3.424011E-02
1.0674797E+00,4.415833E-02
1.0674980E+00,6.063782E-02
1.0675164E+00,8.367859E-02
1.0675347E+00,1.126703E-01
1.0675530E+00,1.431879E-01
1.0675713E+00,1.747736E-01
1.0675896E+00,2.059015E-01
1.0676079E+00,2.351984E-01
1.0676262E+00,2.625116E-01
1.0676445E+00,2.875360E-01
1.0676628E+00,3.160699E-01
1.0676812E+00,3.446039E-01
1.0676995E+00,3.734430E-01
1.0677178E+00,4.041132E-01
1.0677361E+00,4.353937E-01
1.0677544E+00,4.579767E-01
1.0677727E+00,4.689630E-01
1.0677910E+00,4.656061E-01
1.0678093E+00,4.428705E-01
1.0678277E+00,4.022821E-01
1.0678460E+00,3.510126E-01
1.0678643E+00,2.940973E-01
1.0678826E+00,2.329095E-01
1.0679009E+00,1.715692E-01
1.0679192E+00,1.193842E-01
1.0679375E+00,7.788025E-02
1.0679558E+00,4.949890E-02
1.0679742E+00,3.164612E-02
1.0679925E+00,2.416931E-02
1.0680108E+00,2.493225E-02
1.0680291E+00,3.332458E-02
1.0680474E+00,4.812561E-02
1.0680657E+00,6.826721E-02
1.0680840E+00,8.795105E-02
1.0681023E+00,1.044305E-01
1.0681206E+00,1.187738E-01
1.0681390E+00,1.277765E-01
1.0681573E+00,1.308282E-01
1.0681756E+00,1.302179E-01
1.0681939E+00,1.227411E-01
1.0682122E+00,1.119073E-01
1.0682305E+00,9.268127E-02
1.0682488E+00,6.903015E-02
1.0682671E+00,4.537903E-02
1.0682855E+00,2.508484E-02
1.0683038E+00,3.417358E-03
1.0683221E+00,-1.336731E-02
1.0683404E+00,-2.404846E-02
1.0683587E+00,-3.274597E-02
1.0683770E+00,-4.098572E-02
1.0683953E+00,-4.602112E-02
1.0684136E+00,-4.876770E-02
1.0684320E+00,-4.937805E-02
1.0684503E+00,-5.639709E-02
1.0684686E+00,-6.555237E-02
1.0684869E+00,-7.669128E-02
1.0685052E+00,-9.011902E-02
1.0685235E+00,-1.024786E-01
1.0685418E+00,-1.114813E-01
1.0685601E+00,-1.203314E-01
1.0685784E+00,-1.346747E-01
1.0685968E+00,-1.545111E-01
1.0686151E+00,-1.784674E-01
1.0686334E+00,-2.031866E-01
1.0686517E+00,-2.323309E-01
1.0686700E+00,-2.561346E-01
1.0686883E+00,-2.797858E-01
1.0687066E+00,-3.008429E-01
1.0687249E+00,-3.190009E-01
1.0687433E+00,-3.316656E-01
1.0687616E+00,-3.380743E-01
1.0687799E+00,-3.408209E-01
1.0687982E+00,-3.389899E-01
1.0688165E+00,-3.321234E-01
1.0688348E+00,-3.255621E-01
1.0688531E+00,-3.157965E-01
1.0688714E+00,-3.038947E-01
1.0688898E+00,-2.863470E-01
1.0689081E+00,-2.662054E-01
1.0689264E+00,-2.459113E-01
1.0689447E+00,-2.225653E-01
1.0689630E+00,-1.947943E-01
1.0689813E+00,-1.659552E-01
1.0689996E+00,-1.374213E-01
1.0690179E+00,-1.111761E-01
1.0690362E+00,-8.950867E-02
1.0690546E+00,-7.913269E-02
1.0690729E+00,-7.882751E-02
1.0690912E+00,-8.737244E-02
1.0691095E+00,-1.017157E-01
1.0691278E+00,-1.168219E-01
1.0691461E+00,-1.236884E-01
1.0691644E+00,-1.200262E-01
1.0691827E+00,-1.062933E-01
1.0692011E+00,-8.386292E-02
1.0692194E+00,-5.273499E-02
1.0692377E+00,-1.519836E-02
1.0692560E+00,2.340637E-02
1.0692743E+00,5.544983E-02
1.0692926E+00,8.413635E-02
1.0693109E+00,1.038202E-01
1.0693292E+00,1.116022E-01
1.0693476E+00,1.096185E-01
1.0693659E+00,1.012262E-01
1.0693842E+00,8.993469E-02
1.0694025E+00,7.894836E-02
1.0694208E+00,7.070862E-02
1.0694391E+00,6.765686E-02
1.0694574E+00,6.948792E-02
1.0694757E+00,7.650696E-02
1.0694940E+00,9.008728E-02
1.0695124E+00,1.068719E-01
1.0695307E+00,1.257928E-01
1.0695490E+00,1.454767E-01
1.0695673E+00,1.674493E-01
1.0695856E+00,1.935419E-01
1.0696039E+00,2.251276E-01
1.0696222E+00,2.606805E-01
1.0696405E+00,3.002008E-01
1.0696589E+00,3.420099E-01
1.0696772E+00,3.783258E-01
1.0696955E+00,4.122003E-01
1.0697138E+00,4.399713E-01
1.0697321E+00,4.555353E-01
1.0697504E+00,4.540094E-01
1.0697687E+00,4.352411E-01
1.0697870E+00,3.983148E-01
1.0698054E+00,3.464349E-01
1.0698237E+00,2.847894E-01
1.0698420E+00,2.251276E-01
1.0698603E+00,1.680597E-01
1.0698786E+00,1.209100E-01
1.0698969E+00,8.612000E-02
1.0699152E+00,6.460510E-02
1.0699335E+00,5.316101E-02
1.0699518E+00,5.132996E-02
1.0699702E+00,5.941711E-02
1.0699885E+00,7.467590E-02
1.0700068E+00,9.603821E-02
1.0700251E+00,1.151117E-01
1.0700434E+00,1.291498E-01
1.0700617E+00,1.367792E-01
1.0700800E+00,1.370844E-01
1.0700983E+00,1.309808E-01
1.0701167E+00,1.235040E-01
1.0701350E+00,1.140436E-01
1.0701533E+00,9.786926E-02
1.0701716E+00,7.635437E-02
1.0701899E+00,5.636536E-02
1.0702082E+00,3.881775E-02
1.0702265E+00,2.355896E-02
1.0702448E+00,1.425110E-02
1.0702632E+00,6.316528E-03
1.0702815E+00,-2.380981E-03
1.0702998E+00,-1.763977E-02
1.0703181E+00,-3.244080E-02
1.0703364E+00,-4.495300E-02
1.0703547E+00,-5.929626E-02
1.0703730E+00,-7.440247E-02
1.0703913E+00,-8.874573E-02
1.0704096E+00,-1.056830E-01
1.0704280E+00,-1.226202E-01
1.0704463E+00,-1.342169E-01
1.0704646E+00,-1.394049E-01
1.0704829E+00,-1.407782E-01
1.0705012E+00,-1.415411E-01
1.0705195E+00,-1.474921E-01
1.0705378E+00,-1.584784E-01
1.0705561E+00,-1.735846E-01
1.0705745E+00,-1.903693E-01
1.0705928E+00,-2.051703E-01
1.0706111E+00,-2.202765E-01
1.0706294E+00,-2.373663E-01
1.0706477E+00,-2.552191E-01
1.0706660E+00,-2.695624E-01
1.0706843E+00,-2.797858E-01
1.0707026E+00,-2.840582E-01
1.0707210E+00,-2.857367E-01
1.0707393E+00,-2.886359E-01
1.0707576E+00,-2.971808E-01
1.0707759E+00,-3.125922E-01
1.0707942E+00,-3.261725E-01
1.0708125E+00,-3.341071E-01
1.0708308E+00,-3.333441E-01
1.0708491E+00,-3.237311E-01
1.0708674E+00,-3.054205E-01
1.0708858E+00,-2.781073E-01
1.0709041E+00,-2.451483E-01
1.0709224E+00,-2.071539E-01
1.0709407E+00,-1.648871E-01
1.0709590E+00,-1.217047E-01
1.0709773E+00,-8.584656E-02
1.0709956E+00,-5.899109E-02
1.0710139E+00,-4.357971E-02
1.0710323E+00,-4.007019E-02
1.0710506E+00,-4.495300E-02
1.0710689E+00,-5.075134E-02
1.0710872E+00,-5.288757E-02
1.0711055E+00,-4.586853E-02
1.0711238E+00,-2.923645E-02
1.0711421E+00,2.130127E-04
1.0711604E+00,3.729187E-02
1.0711788E+00,7.131897E-02
1.0711971E+00,1.032098E-01
1.0712154E+00,1.276239E-01
1.0712337E+00,1.419672E-01
1.0712520E+00,1.434930E-01
1.0712703E+00,1.351007E-01
1.0712886E+00,1.198419E-01
1.0713069E+00,9.939514E-02
1.0713252E+00,7.452332E-02
1.0713436E+00,5.239807E-02
1.0713619E+00,3.530823E-02
1.0713802E+00,2.523743E-02
1.0713985E+00,2.615295E-02
1.0714168E+00,3.897034E-02
1.0714351E+00,5.972229E-02
1.0714534E+00,8.612000E-02
1.0714717E+00,1.134332E-01
1.0714901E+00,1.421198E-01
1.0715084E+00,1.706537E-01
1.0715267E+00,2.026971E-01
1.0715450E+00,2.413019E-01
1.0715633E+00,2.852472E-01
1.0715816E+00,3.330072E-01
1.0715999E+00,3.795465E-01
1.0716182E+00,4.230341E-01
1.0716366E+00,4.573663E-01
1.0716549E+00,4.784235E-01
1.0716732E+00,4.811700E-01
1.0716915E+00,4.634698E-01
1.0717098E+00,4.237970E-01
1.0717281E+00,3.655084E-01
1.0717464E+00,2.937921E-01
1.0717647E+00,2.158197E-01
1.0717830E+00,1.393732E-01
1.0718014E+00,7.025085E-02
1.0718197E+00,1.318298E-02
1.0718380E+00,-3.091492E-02
1.0718563E+00,-6.066956E-02
1.0718746E+00,-7.440247E-02
1.0718929E+00,-7.241882E-02
1.0719112E+00,-5.685486E-02
1.0719295E+00,-3.244080E-02
1.0719479E+00,-2.533569E-03
1.0719662E+00,2.966248E-02
1.0719845E+00,5.621277E-02
1.0720028E+00,7.864319E-02
1.0720211E+00,9.573303E-02
1.0720394E+00,1.065668E-01
1.0720577E+00,1.079401E-01
1.0720760E+00,9.634338E-02
1.0720944E+00,7.650696E-02
1.0721127E+00,5.239807E-02
1.0721310E+00,2.416931E-02
1.0721493E+00,-7.111206E-03
1.0721676E+00,-3.549255E-02
1.0721859E+00,-5.807556E-02
1.0722042E+00,-7.806458E-02
1.0722225E+00,-9.225525E-02
1.0722408E+00,-1.020209E-01
1.0722592E+00,-1.055304E-01
1.0722775E+00,-1.053778E-01
1.0722958E+00,-1.026312E-01
1.0723141E+00,-9.896912E-02
1.0723324E+00,-9.835876E-02
1.0723507E+00,-9.881653E-02
1.0723690E+00,-9.759583E-02
1.0723873E+00,-9.210266E-02
1.0724057E+00,-8.416809E-02
1.0724240E+00,-7.623352E-02
1.0724423E+00,-7.135071E-02
1.0724606E+00,-7.470764E-02
1.0724789E+00,-8.599915E-02
1.0724972E+00,-1.023260E-01
1.0725155E+00,-1.195685E-01
1.0725338E+00,-1.386420E-01
1.0725522E+00,-1.612250E-01
1.0725705E+00,-1.847235E-01
1.0725888E+00,-2.124945E-01
1.0726071E+00,-2.425543E-01
1.0726254E+00,-2.718512E-01
1.0726437E+00,-2.976385E-01
1.0726620E+00,-3.185431E-01
1.0726803E+00,-3.382269E-01
1.0726986E+00,-3.527228E-01
1.0727170E+00,-3.577582E-01
1.0727353E+00,-3.536383E-01
1.0727536E+00,-3.418890E-01
1.0727719E+00,-3.211371E-01
1.0727902E+00,-2.929083E-01
1.0728085E+00,-2.562872E-01
1.0728268E+00,-2.126471E-01
1.0728451E+00,-1.670233E-01
1.0728635E+00,-1.180426E-01
1.0728818E+00,-7.257141E-02
1.0729001E+00,-2.999939E-02
1.0729184E+00,6.774292E-03
1.0729367E+00,3.286682E-02
1.0729550E+00,4.247986E-02
1.0729733E+00,3.942810E-02
1.0729916E+00,2.584778E-02
1.0730100E+00,4.180298E-03
1.0730283E+00,-2.282776E-02
1.0730466E+00,-4.266418E-02
1.0730649E+00,-5.136169E-02
1.0730832E+00,-4.632629E-02
1.0731015E+00,-2.954163E-02
1.0731198E+00,-3.449097E-03
1.0731381E+00,2.920471E-02
1.0731564E+00,5.743347E-02
1.0731748E+00,8.077942E-02
1.0731931E+00,9.908997E-02
1.0732114E+00,1.070245E-01
1.0732297E+00,1.062616E-01
1.0732480E+00,9.756409E-02
1.0732663E+00,8.673035E-02
1.0732846E+00,7.589661E-02
1.0733029E+00,6.552063E-02
1.0733213E+00,5.834900E-02
1.0733396E+00,5.789124E-02
1.0733579E+00,6.353699E-02
1.0733762E+00,7.650696E-02
1.0733945E+00,1.001581E-01
1.0734128E+00,1.294550E-01
1.0734311E+00,1.631769E-01
1.0734494E+00,1.958307E-01
1.0734678E+00,2.307733E-01
1.0734861E+00,2.663263E-01
1.0735044E+00,3.021844E-01
1.0735227E+00,3.420099E-01
1.0735410E+00,3.796991E-01
1.0735593E+00,4.126581E-01
1.0735776E+00,4.353937E-01
1.0735959E+00,4.425653E-01
1.0736142E+00,4.352411E-01
1.0736326E+00,4.080804E-01
1.0736509E+00,3.659662E-01
1.0736692E+00,3.122552E-01
1.0736875E+00,2.503046E-01
1.0737058E+00,1.843866E-01
1.0737241E+00,1.221307E-01
1.0737424E+00,7.040344E-02
1.0737607E+00,3.103577E-02
1.0737791E+00,-1.007690E-03
1.0737974E+00,-2.175964E-02
1.0738157E+00,-2.999939E-02
1.0738340E+00,-2.832092E-02
1.0738523E+00,-1.840271E-02
1.0738706E+00,-9.216309E-05
1.0738889E+00,2.111755E-02
1.0739072E+00,3.881775E-02
1.0739256E+00,5.178772E-02
1.0739439E+00,5.941711E-02
1.0739622E+00,6.201111E-02
1.0739805E+00,5.514465E-02
1.0739988E+00,4.095398E-02
1.0740171E+00,2.172791E-02
1.0740354E+00,-4.822388E-03
1.0740537E+00,-3.549255E-02
1.0740720E+00,-6.509460E-02
1.0740904E+00,-8.828796E-02
1.0741087E+00,-1.058356E-01
1.0741270E+00,-1.178900E-01
1.0741453E+00,-1.223151E-01
1.0741636E+00,-1.220099E-01
1.0741819E+00,-1.175848E-01
1.0742002E+00,-1.096503E-01
1.0742185E+00,-9.561218E-02
1.0742369E+00,-8.248962E-02
1.0742552E+00,-7.119812E-02
1.0742735E+00,-6.829895E-02
1.0742918E+00,-6.951965E-02
1.0743101E+00,-7.623352E-02
1.0743284E+00,-8.462585E-02
1.0743467E+00,-8.828796E-02
1.0743650E+00,-9.027161E-02
1.0743834E+00,-9.606995E-02
1.0744017E+00,-1.091925E-01
1.0744200E+00,-1.307074E-01
1.0744383E+00,-1.548163E-01
1.0744566E+00,-1.802985E-01
1.0744749E+00,-2.051703E-01
1.0744932E+00,-2.257697E-01
1.0745115E+00,-2.401129E-01
1.0745298E+00,-2.507941E-01
1.0745482E+00,-2.541510E-01
1.0745665E+00,-2.492682E-01
1.0745848E+00,-2.378241E-01
1.0746031E+00,-2.245490E-01
1.0746214E+00,-2.123419E-01
1.0746397E+00,-2.051703E-01
1.0746580E+00,-2.024237E-01
1.0746763E+00,-2.024237E-01
1.0746947E+00,-2.030341E-01
1.0747130E+00,-2.002875E-01
1.0747313E+00,-1.972357E-01
1.0747496E+00,-1.914374E-01
1.0747679E+00,-1.792303E-01
1.0747862E+00,-1.589362E-01
1.0748045E+00,-1.307074E-01
1.0748228E+00,-9.790100E-02
1.0748412E+00,-6.204285E-02
1.0748595E+00,-3.228821E-02
1.0748778E+00,-1.413025E-02
1.0748961E+00,-1.107849E-02
1.0749144E+00,-2.359070E-02
1.0749327E+00,-4.495300E-02
1.0749510E+00,-7.058777E-02
1.0749693E+00,-8.996643E-02
1.0749876E+00,-9.912170E-02
1.0750060E+00,-9.545959E-02
1.0750243E+00,-7.882751E-02
1.0750426E+00,-4.464783E-02
1.0750609E+00,2.349243E-03
1.0750792E+00,5.102478E-02
1.0750975E+00,9.512268E-02
1.0751158E+00,1.318964E-01
1.0751341E+00,1.534113E-01
1.0751525E+00,1.598199E-01
1.0751708E+00,1.512750E-01
1.0751891E+00,1.344904E-01
1.0752074E+00,1.132806E-01
1.0752257E+00,8.779846E-02
1.0752440E+00,6.643616E-02
1.0752623E+00,4.995667E-02
1.0752806E+00,3.912292E-02
1.0752990E+00,3.576599E-02
1.0753173E+00,4.003845E-02
1.0753356E+00,4.949890E-02
1.0753539E+00,6.216370E-02
1.0753722E+00,7.726990E-02
1.0753905E+00,9.832703E-02
1.0754088E+00,1.245721E-01
1.0754271E+00,1.566156E-01
1.0754454E+00,1.956781E-01
1.0754638E+00,2.420648E-01
1.0754821E+00,2.875360E-01
1.0755004E+00,3.325494E-01
1.0755187E+00,3.763422E-01
1.0755370E+00,4.167780E-01
1.0755553E+00,4.436334E-01
1.0755736E+00,4.486688E-01
1.0755919E+00,4.300531E-01
1.0756103E+00,3.874811E-01
1.0756286E+00,3.264459E-01
1.0756469E+00,2.554926E-01
1.0756652E+00,1.820978E-01
1.0756835E+00,1.129755E-01
1.0757018E+00,5.270325E-02
1.0757201E+00,8.757935E-03
1.0757384E+00,-2.298035E-02
1.0757568E+00,-4.144348E-02
1.0757751E+00,-4.556335E-02
1.0757934E+00,-3.640808E-02
1.0758117E+00,-1.428284E-02
1.0758300E+00,1.364075E-02
1.0758483E+00,4.049622E-02
1.0758666E+00,6.338440E-02
1.0758849E+00,8.337341E-02
1.0759032E+00,9.771667E-02
1.0759216E+00,1.048883E-01
1.0759399E+00,1.076349E-01
1.0759582E+00,1.027521E-01
1.0759765E+00,8.596741E-02
1.0759948E+00,6.399475E-02
1.0760131E+00,3.729187E-02
1.0760314E+00,6.774292E-03
1.0760497E+00,-2.603210E-02
1.0760681E+00,-5.426086E-02
1.0760864E+00,-7.852234E-02
1.0761047E+00,-1.000372E-01
1.0761230E+00,-1.148383E-01
1.0761413E+00,-1.232306E-01
1.0761596E+00,-1.239935E-01
1.0761779E+00,-1.236884E-01
1.0761962E+00,-1.221625E-01
1.0762146E+00,-1.232306E-01
1.0762329E+00,-1.247565E-01
1.0762512E+00,-1.241461E-01
1.0762695E+00,-1.159064E-01
1.0762878E+00,-1.026312E-01
1.0763061E+00,-9.072937E-02
1.0763244E+00,-8.279480E-02
1.0763427E+00,-8.096375E-02
1.0763610E+00,-8.630432E-02
1.0763794E+00,-9.622253E-02
1.0763977E+00,-1.082770E-01
1.0764160E+00,-1.223151E-01
1.0764343E+00,-1.389471E-01
1.0764526E+00,-1.609198E-01
1.0764709E+00,-1.828925E-01
1.0764892E+00,-2.013556E-01
1.0765075E+00,-2.167670E-01
1.0765259E+00,-2.304999E-01
1.0765442E+00,-2.430121E-01
1.0765625E+00,-2.597968E-01
1.0765808E+00,-2.820746E-01
1.0765991E+00,-3.038947E-01
1.0766174E+00,-3.177802E-01
1.0766357E+00,-3.246466E-01
1.0766540E+00,-3.246466E-01
1.0766724E+00,-3.168646E-01
1.0766907E+00,-2.985541E-01
1.0767090E+00,-2.724615E-01
1.0767273E+00,-2.390448E-01
1.0767456E+00,-1.972357E-01
1.0767639E+00,-1.491705E-01
1.0767822E+00,-1.043097E-01
1.0768005E+00,-6.524719E-02
1.0768188E+00,-3.213562E-02
1.0768372E+00,-9.247437E-03
1.0768555E+00,-2.228394E-03
1.0768738E+00,-1.336731E-02
1.0768921E+00,-3.045715E-02
1.0769104E+00,-5.014099E-02
1.0769287E+00,-6.601013E-02
1.0769470E+00,-6.631531E-02
1.0769653E+00,-5.090393E-02
1.0769837E+00,-1.916565E-02
1.0770020E+00,2.249084E-02
1.0770203E+00,6.475769E-02
1.0770386E+00,1.053461E-01
1.0770569E+00,1.383051E-01
1.0770752E+00,1.611932E-01
1.0770935E+00,1.746210E-01
1.0771118E+00,1.740106E-01
1.0771302E+00,1.602777E-01
1.0771485E+00,1.328119E-01
1.0771668E+00,9.771667E-02
1.0771851E+00,5.956970E-02
1.0772034E+00,2.523743E-02
1.0772217E+00,-1.312866E-03
1.0772400E+00,-1.306213E-02
1.0772583E+00,-9.857788E-03
1.0772766E+00,5.401001E-03
1.0772950E+00,3.195129E-02
1.0773133E+00,6.491028E-02
1.0773316E+00,1.042780E-01
1.0773499E+00,1.454767E-01
1.0773682E+00,1.898798E-01
1.0773865E+00,2.353510E-01
1.0774048E+00,2.760919E-01
1.0774231E+00,3.139337E-01
1.0774415E+00,3.490289E-01
1.0774598E+00,3.763422E-01
1.0774781E+00,3.938898E-01
1.0774964E+00,3.949579E-01
1.0775147E+00,3.801569E-01
1.0775330E+00,3.494867E-01
1.0775513E+00,3.047784E-01
1.0775696E+00,2.518304E-01
1.0775880E+00,1.932367E-01
1.0776063E+00,1.322015E-01
1.0776246E+00,7.574402E-02
1.0776429E+00,2.905212E-02
1.0776612E+00,-9.094849E-03
1.0776795E+00,-3.625549E-02
1.0776978E+00,-4.815735E-02
1.0777161E+00,-4.251160E-02
1.0777344E+00,-2.450623E-02
1.0777528E+00,4.790649E-03
1.0777711E+00,4.080139E-02
1.0777894E+00,7.589661E-02
1.0778077E+00,1.099237E-01
1.0778260E+00,1.337274E-01
1.0778443E+00,1.503595E-01
1.0778626E+00,1.552423E-01
1.0778809E+00,1.462396E-01
1.0778993E+00,1.239618E-01
1.0779176E+00,9.374939E-02
1.0779359E+00,5.911194E-02
1.0779542E+00,2.371155E-02
1.0779725E+00,-1.489319E-02
1.0779908E+00,-4.495300E-02
1.0780091E+00,-7.074036E-02
1.0780274E+00,-9.317078E-02
1.0780458E+00,-1.082770E-01
1.0780641E+00,-1.143805E-01
1.0780824E+00,-1.117865E-01
1.0781007E+00,-1.027838E-01
1.0781190E+00,-8.905090E-02
1.0781373E+00,-7.608093E-02
1.0781556E+00,-6.860413E-02
1.0781739E+00,-6.082214E-02
1.0781922E+00,-4.861511E-02
1.0782106E+00,-2.832092E-02
1.0782289E+00,-3.296509E-03
1.0782472E+00,2.035461E-02
1.0782655E+00,3.362976E-02
1.0782838E+00,3.225647E-02
1.0783021E+00,1.531921E-02
1.0783204E+00,-1.519836E-02
1.0783387E+00,-5.120911E-02
1.0783571E+00,-9.072937E-02
1.0783754E+00,-1.345221E-01
1.0783937E+00,-1.773993E-01
1.0784120E+00,-2.207343E-01
1.0784303E+00,-2.584235E-01
1.0784486E+00,-2.884833E-01
1.0784669E+00,-3.099982E-01
1.0784852E+00,-3.269354E-01
1.0785036E+00,-3.435675E-01
1.0785219E+00,-3.594366E-01
1.0785402E+00,-3.730170E-01
1.0785585E+00,-3.803412E-01
1.0785768E+00,-3.823248E-01
1.0785951E+00,-3.746954E-01
1.0786134E+00,-3.582159E-01
1.0786317E+00,-3.327338E-01
1.0786500E+00,-2.976385E-01
1.0786684E+00,-2.507941E-01
1.0786867E+00,-1.979987E-01
1.0787050E+00,-1.455084E-01
1.0787233E+00,-9.591736E-02
1.0787416E+00,-5.105652E-02
1.0787599E+00,-1.458801E-02
1.0787782E+00,2.807007E-03
1.0787965E+00,-3.973389E-04
1.0788149E+00,-2.221741E-02
1.0788332E+00,-5.731262E-02
1.0788515E+00,-9.835876E-02
1.0788698E+00,-1.337592E-01
1.0788881E+00,-1.532904E-01
1.0789064E+00,-1.549689E-01
1.0789247E+00,-1.390997E-01
1.0789430E+00,-1.044623E-01
1.0789614E+00,-6.173767E-02
1.0789797E+00,-1.535095E-02
1.0789980E+00,2.828918E-02
1.0790163E+00,5.804382E-02
1.0790346E+00,7.452332E-02
1.0790529E+00,7.803284E-02
1.0790712E+00,7.086121E-02
1.0790895E+00,5.712830E-02
1.0791078E+00,3.805481E-02
1.0791262E+00,1.242004E-02
1.0791445E+00,-1.138367E-02
1.0791628E+00,-2.511658E-02
1.0791811E+00,-2.786316E-02
1.0791994E+00,-1.901306E-02
1.0792177E+00,4.485474E-03
1.0792360E+00,3.393494E-02
1.0792543E+00,6.704651E-02
1.0792727E+00,1.027521E-01
1.0792910E+00,1.395258E-01
1.0793093E+00,1.778253E-01
1.0793276E+00,2.162775E-01
1.0793459E+00,2.559503E-01
1.0793642E+00,2.983698E-01
1.0793825E+00,3.406366E-01
1.0794008E+00,3.798517E-01
1.0794192E+00,4.158624E-01
1.0794375E+00,4.411920E-01
1.0794558E+00,4.488214E-01
1.0794741E+00,4.349359E-01
1.0794924E+00,4.016718E-01
1.0795107E+00,3.536066E-01
1.0795290E+00,2.933344E-01
1.0795473E+00,2.287897E-01
1.0795656E+00,1.656183E-01
1.0795840E+00,1.053461E-01
1.0796023E+00,5.438171E-02
1.0796206E+00,1.440369E-02
1.0796389E+00,-1.367249E-02
1.0796572E+00,-2.740540E-02
1.0796755E+00,-2.923645E-02
1.0796938E+00,-1.870789E-02
1.0797121E+00,1.281128E-03
1.0797305E+00,2.157532E-02
1.0797488E+00,3.530823E-02
1.0797671E+00,4.827820E-02
1.0797854E+00,5.880676E-02
1.0798037E+00,6.658875E-02
1.0798220E+00,7.162415E-02
1.0798403E+00,7.131897E-02
1.0798586E+00,6.231628E-02
1.0798770E+00,4.721008E-02
1.0798953E+00,2.905212E-02
1.0799136E+00,1.119934E-02
1.0799319E+00,-4.669800E-03
1.0799502E+00,-2.069153E-02
1.0799685E+00,-3.305115E-02
1.0799868E+00,-4.480042E-02
1.0800051E+00,-5.471863E-02
1.0800234E+00,-5.624451E-02
1.0800418E+00,-4.663147E-02
1.0800601E+00,-3.152527E-02
1.0800784E+00,-1.825012E-02
1.0800967E+00,-9.400024E-03
1.0801150E+00,-5.280151E-03
1.0801333E+00,1.128540E-03
1.0801516E+00,1.257263E-02
1.0801699E+00,2.874695E-02
1.0801883E+00,4.537903E-02
1.0802066E+00,5.331360E-02
1.0802249E+00,5.071960E-02
1.0802432E+00,4.034363E-02
1.0802615E+00,2.371155E-02
1.0802798E+00,-3.143921E-03
1.0802981E+00,-3.701843E-02
1.0803164E+00,-7.424988E-02
1.0803348E+00,-1.139227E-01
1.0803531E+00,-1.540533E-01
1.0803714E+00,-1.876227E-01
1.0803897E+00,-2.123419E-01
1.0804080E+00,-2.327887E-01
1.0804263E+00,-2.518622E-01
1.0804446E+00,-2.726141E-01
1.0804629E+00,-2.936713E-01
1.0804812E+00,-3.124396E-01
1.0804996E+00,-3.283087E-01
1.0805179E+00,-3.341071E-01
1.0805362E+00,-3.345648E-01
1.0805545E+00,-3.302924E-01
1.0805728E+00,-3.188483E-01
1.0805911E+00,-2.951971E-01
1.0806094E+00,-2.572028E-01
1.0806277E+00,-2.103583E-01
1.0806461E+00,-1.581732E-01
1.0806644E+00,-1.072089E-01
1.0806827E+00,-6.417908E-02
1.0807010E+00,-3.701843E-02
1.0807193E+00,-2.786316E-02
1.0807376E+00,-3.442444E-02
1.0807559E+00,-5.807556E-02
1.0807742E+00,-9.240784E-02
1.0807926E+00,-1.284186E-01
1.0808109E+00,-1.574103E-01
1.0808292E+00,-1.743475E-01
1.0808475E+00,-1.741949E-01
1.0808658E+00,-1.508490E-01
1.0808841E+00,-1.105658E-01
1.0809024E+00,-6.036438E-02
1.0809207E+00,-3.449097E-03
1.0809390E+00,4.827820E-02
1.0809574E+00,8.398376E-02
1.0809757E+00,1.053461E-01
1.0809940E+00,1.070245E-01
1.0810123E+00,9.283386E-02
1.0810306E+00,6.262146E-02
1.0810489E+00,2.111755E-02
1.0810672E+00,-2.755798E-02
1.0810855E+00,-7.135071E-02
1.0811039E+00,-1.049200E-01
1.0811222E+00,-1.252142E-01
1.0811405E+00,-1.285712E-01
1.0811588E+00,-1.168219E-01
1.0811771E+00,-9.164490E-02
1.0811954E+00,-5.441345E-02
1.0812137E+00,-3.296509E-03
1.0812320E+00,5.270325E-02
1.0812504E+00,1.079401E-01
1.0812687E+00,1.660760E-01
1.0812870E+00,2.246698E-01
1.0813053E+00,2.805170E-01
1.0813236E+00,3.340753E-01
1.0813419E+00,3.842767E-01
1.0813602E+00,4.302057E-01
1.0813785E+00,4.608759E-01
1.0813968E+00,4.753717E-01
1.0814152E+00,4.692682E-01
1.0814335E+00,4.396661E-01
1.0814518E+00,3.882440E-01
1.0814701E+00,3.259882E-01
1.0814884E+00,2.564081E-01
1.0815067E+00,1.824030E-01
1.0815250E+00,1.097711E-01
1.0815433E+00,4.873596E-02
1.0815617E+00,-1.618042E-03
1.0815800E+00,-3.656067E-02
1.0815983E+00,-5.029358E-02
1.0816166E+00,-4.632629E-02
1.0816349E+00,-2.587952E-02
1.0816532E+00,1.058899E-02
1.0816715E+00,5.071960E-02
1.0816898E+00,9.481750E-02
1.0817082E+00,1.375421E-01
1.0817265E+00,1.720270E-01
1.0817448E+00,1.967462E-01
1.0817631E+00,2.094110E-01
1.0817814E+00,2.052911E-01
1.0817997E+00,1.865228E-01
