in s,C1 in V
1.3098696E+00,-1.70410E-01
1.3099008E+00,-1.71387E-01
1.3099320E+00,-1.73340E-01
1.3099632E+00,-1.76270E-01
1.3099944E+00,-1.76270E-01
1.3100256E+00,-1.74316E-01
1.3100568E+00,-1.71387E-01
1.3100880E+00,-1.74316E-01
1.3101192E+00,-1.74316E-01
1.3101504E+00,-1.75293E-01
1.3101816E+00,-1.75293E-01
1.3102128E+00,-1.77246E-01
1.3102440E+00,-1.76270E-01
1.3102752E+00,-1.73340E-01
1.3103064E+00,-1.73340E-01
1.3103376E+00,-1.76270E-01
1.3103688E+00,-1.77246E-01
1.3104000E+00,-1.73340E-01
1.3104312E+00,-1.74316E-01
1.3104624E+00,-1.76270E-01
1.3104936E+00,-1.75293E-01
1.3105248E+00,-1.72363E-01
1.3105560E+00,-1.75293E-01
1.3105872E+00,-1.74316E-01
1.3106184E+00,-1.70410E-01
1.3106496E+00,-1.73340E-01
1.3106808E+00,-1.75293E-01
1.3107120E+00,-1.70410E-01
1.3107432E+00,-1.73340E-01
1.3107744E+00,-1.76270E-01
1.3108056E+00,-1.71387E-01
1.3108368E+00,-1.74316E-01
1.3108680E+00,-1.72363E-01
1.3108992E+00,-1.71387E-01
1.3109304E+00,-1.71387E-01
1.3109616E+00,-1.67480E-01
1.3109928E+00,-1.68457E-01
1.3110240E+00,-1.66504E-01
1.3110552E+00,-1.69434E-01
1.3110864E+00,-1.68457E-01
1.3111176E+00,-1.69434E-01
1.3111488E+00,-1.66504E-01
1.3111800E+00,-1.66504E-01
1.3112112E+00,-1.64551E-01
1.3112424E+00,-1.65527E-01
1.3112736E+00,-1.66504E-01
1.3113048E+00,-1.68457E-01
1.3113360E+00,-1.64551E-01
1.3113672E+00,-1.66504E-01
1.3113984E+00,-1.68457E-01
1.3114296E+00,-1.67480E-01
1.3114608E+00,-1.63574E-01
1.3114920E+00,-1.66504E-01
1.3115232E+00,-1.64551E-01
1.3115544E+00,-1.63574E-01
1.3115856E+00,-1.63574E-01
1.3116168E+00,-1.63574E-01
1.3116480E+00,-1.60645E-01
1.3116792E+00,-1.61621E-01
1.3117104E+00,-1.61621E-01
1.3117416E+00,-1.62598E-01
1.3117728E+00,-1.60645E-01
1.3118040E+00,-1.62598E-01
1.3118352E+00,-1.63574E-01
1.3118664E+00,-1.67480E-01
1.3118976E+00,-1.64551E-01
1.3119288E+00,-1.65527E-01
1.3119600E+00,-1.61621E-01
1.3119912E+00,-1.63574E-01
1.3120224E+00,-1.61621E-01
1.3120536E+00,-1.65527E-01
1.3120848E+00,-1.70410E-01
1.3121160E+00,-1.66504E-01
1.3121472E+00,-1.64551E-01
1.3121784E+00,-1.68457E-01
1.3122096E+00,-1.71387E-01
1.3122408E+00,-1.69434E-01
1.3122720E+00,-1.65527E-01
1.3123032E+00,-1.68457E-01
1.3123344E+00,-1.67480E-01
1.3123656E+00,-1.60645E-01
1.3123968E+00,-1.63574E-01
1.3124280E+00,-1.61621E-01
1.3124592E+00,-1.62598E-01
1.3124904E+00,-1.60645E-01
1.3125216E+00,-1.57715E-01
1.3125528E+00,-1.61621E-01
1.3125840E+00,-1.58691E-01
1.3126152E+00,-1.57715E-01
1.3126464E+00,-1.54785E-01
1.3126776E+00,-1.56738E-01
1.3127088E+00,-1.58691E-01
1.3127400E+00,-1.51855E-01
1.3127712E+00,-1.50879E-01
1.3128024E+00,-1.47949E-01
1.3128336E+00,-1.46973E-01
1.3128648E+00,-1.44043E-01
1.3128960E+00,-1.39160E-01
1.3129272E+00,-1.40137E-01
1.3129584E+00,-1.41113E-01
1.3129896E+00,-1.40137E-01
1.3130208E+00,-1.35254E-01
1.3130520E+00,-1.37207E-01
1.3130832E+00,-1.35254E-01
1.3131144E+00,-1.31348E-01
1.3131456E+00,-1.30371E-01
1.3131768E+00,-1.25488E-01
1.3132080E+00,-1.27441E-01
1.3132392E+00,-1.22559E-01
1.3132704E+00,-1.19629E-01
1.3133016E+00,-1.16699E-01
1.3133328E+00,-1.15723E-01
1.3133640E+00,-1.15723E-01
1.3133952E+00,-1.12793E-01
1.3134264E+00,-1.12793E-01
1.3134576E+00,-1.10840E-01
1.3134888E+00,-1.06934E-01
1.3135200E+00,-1.04004E-01
1.3135512E+00,-1.05957E-01
1.3135824E+00,-9.71680E-02
1.3136136E+00,-9.81445E-02
1.3136448E+00,-1.00098E-01
1.3136760E+00,-9.71680E-02
1.3137072E+00,-9.42383E-02
1.3137384E+00,-9.22852E-02
1.3137696E+00,-8.83789E-02
1.3138008E+00,-8.64258E-02
1.3138320E+00,-8.15430E-02
1.3138632E+00,-8.25195E-02
1.3138944E+00,-8.54492E-02
1.3139256E+00,-8.15430E-02
1.3139568E+00,-7.95898E-02
1.3139880E+00,-7.56836E-02
1.3140192E+00,-7.56836E-02
1.3140504E+00,-7.17773E-02
1.3140816E+00,-6.88477E-02
1.3141128E+00,-7.66602E-02
1.3141440E+00,-6.49414E-02
1.3141752E+00,-6.78711E-02
1.3142064E+00,-6.39648E-02
1.3142376E+00,-5.90820E-02
1.3142688E+00,-6.10352E-02
1.3143000E+00,-5.90820E-02
1.3143312E+00,-5.51758E-02
1.3143624E+00,-5.12695E-02
1.3143936E+00,-5.22461E-02
1.3144248E+00,-5.02930E-02
1.3144560E+00,-4.73633E-02
1.3144872E+00,-4.44336E-02
1.3145184E+00,-4.93164E-02
1.3145496E+00,-4.34570E-02
1.3145808E+00,-4.54102E-02
1.3146120E+00,-4.05273E-02
1.3146432E+00,-4.05273E-02
1.3146744E+00,-3.66211E-02
1.3147056E+00,-3.85742E-02
1.3147368E+00,-3.46680E-02
1.3147680E+00,-3.07617E-02
1.3147992E+00,-3.17383E-02
1.3148304E+00,-2.78320E-02
1.3148616E+00,-2.78320E-02
1.3148928E+00,-2.78320E-02
1.3149240E+00,-2.78320E-02
1.3149552E+00,-2.19727E-02
1.3149864E+00,-2.00195E-02
1.3150176E+00,-2.00195E-02
1.3150488E+00,-1.90430E-02
1.3150800E+00,-2.00195E-02
1.3151112E+00,-1.80664E-02
1.3151424E+00,-1.51367E-02
1.3151736E+00,-1.02539E-02
1.3152048E+00,-8.30078E-03
1.3152360E+00,-1.02539E-02
1.3152672E+00,-1.31836E-02
1.3152984E+00,-5.37109E-03
1.3153296E+00,-3.41797E-03
1.3153608E+00,-3.41797E-03
1.3153920E+00,-4.39453E-03
1.3154232E+00,-3.41797E-03
1.3154544E+00,-2.44141E-03
1.3154856E+00,3.41797E-03
1.3155168E+00,1.46484E-03
1.3155480E+00,6.34766E-03
1.3155792E+00,5.37109E-03
1.3156104E+00,6.34766E-03
1.3156416E+00,7.32422E-03
1.3156728E+00,1.12305E-02
1.3157040E+00,1.02539E-02
1.3157352E+00,1.02539E-02
1.3157664E+00,1.70898E-02
1.3157976E+00,1.80664E-02
1.3158288E+00,1.70898E-02
1.3158600E+00,2.09961E-02
1.3158912E+00,2.58789E-02
1.3159224E+00,2.58789E-02
1.3159536E+00,2.97852E-02
1.3159848E+00,3.36914E-02
1.3160160E+00,3.95508E-02
1.3160472E+00,3.95508E-02
1.3160784E+00,4.44336E-02
1.3161096E+00,4.44336E-02
1.3161408E+00,5.02930E-02
1.3161720E+00,5.51758E-02
1.3162032E+00,5.61523E-02
1.3162344E+00,6.39648E-02
1.3162656E+00,6.39648E-02
1.3162968E+00,6.59180E-02
1.3163280E+00,7.08008E-02
1.3163592E+00,7.56836E-02
1.3163904E+00,7.56836E-02
1.3164216E+00,7.95898E-02
1.3164528E+00,8.44727E-02
1.3164840E+00,8.54492E-02
1.3165152E+00,8.74023E-02
1.3165464E+00,8.74023E-02
1.3165776E+00,9.61914E-02
1.3166088E+00,9.71680E-02
1.3166400E+00,9.61914E-02
1.3166712E+00,1.02051E-01
1.3167024E+00,1.00098E-01
1.3167336E+00,1.02051E-01
1.3167648E+00,1.03027E-01
1.3167960E+00,1.10840E-01
1.3168272E+00,1.12793E-01
1.3168584E+00,1.09863E-01
1.3168896E+00,1.15723E-01
1.3169208E+00,1.16699E-01
1.3169520E+00,1.22559E-01
1.3169832E+00,1.24512E-01
1.3170144E+00,1.27441E-01
1.3170456E+00,1.30371E-01
1.3170768E+00,1.32324E-01
1.3171080E+00,1.32324E-01
1.3171392E+00,1.36230E-01
1.3171704E+00,1.36230E-01
1.3172016E+00,1.40137E-01
1.3172328E+00,1.42090E-01
1.3172640E+00,1.41113E-01
1.3172952E+00,1.40137E-01
1.3173264E+00,1.46973E-01
1.3173576E+00,1.45996E-01
1.3173888E+00,1.46973E-01
1.3174200E+00,1.47949E-01
1.3174512E+00,1.46973E-01
1.3174824E+00,1.48926E-01
1.3175136E+00,1.46973E-01
1.3175448E+00,1.47949E-01
1.3175760E+00,1.51855E-01
1.3176072E+00,1.47949E-01
1.3176384E+00,1.47949E-01
1.3176696E+00,1.45996E-01
1.3177008E+00,1.49902E-01
1.3177320E+00,1.49902E-01
1.3177632E+00,1.45996E-01
1.3177944E+00,1.44043E-01
1.3178256E+00,1.48926E-01
1.3178568E+00,1.45996E-01
1.3178880E+00,1.44043E-01
1.3179192E+00,1.41113E-01
1.3179504E+00,1.38184E-01
1.3179816E+00,1.37207E-01
1.3180128E+00,1.39160E-01
1.3180440E+00,1.38184E-01
1.3180752E+00,1.38184E-01
1.3181064E+00,1.32324E-01
1.3181376E+00,1.29395E-01
1.3181688E+00,1.33301E-01
1.3182000E+00,1.27441E-01
1.3182312E+00,1.28418E-01
1.3182624E+00,1.25488E-01
1.3182936E+00,1.24512E-01
1.3183248E+00,1.26465E-01
1.3183560E+00,1.19629E-01
1.3183872E+00,1.17676E-01
1.3184184E+00,1.15723E-01
1.3184496E+00,1.13770E-01
1.3184808E+00,1.11816E-01
1.3185120E+00,1.12793E-01
1.3185432E+00,1.10840E-01
1.3185744E+00,1.07910E-01
1.3186056E+00,1.06934E-01
1.3186368E+00,1.07910E-01
1.3186680E+00,1.04004E-01
1.3186992E+00,1.03027E-01
1.3187304E+00,9.61914E-02
1.3187616E+00,9.52148E-02
1.3187928E+00,9.61914E-02
1.3188240E+00,9.42383E-02
1.3188552E+00,9.32617E-02
1.3188864E+00,9.03320E-02
1.3189176E+00,8.83789E-02
1.3189488E+00,8.64258E-02
1.3189800E+00,8.83789E-02
1.3190112E+00,8.15430E-02
1.3190424E+00,7.95898E-02
1.3190736E+00,8.05664E-02
1.3191048E+00,7.66602E-02
1.3191360E+00,7.37305E-02
1.3191672E+00,7.17773E-02
1.3191984E+00,6.78711E-02
1.3192296E+00,7.08008E-02
1.3192608E+00,7.08008E-02
1.3192920E+00,6.88477E-02
1.3193232E+00,6.59180E-02
1.3193544E+00,5.90820E-02
1.3193856E+00,6.10352E-02
1.3194168E+00,5.71289E-02
1.3194480E+00,5.61523E-02
1.3194792E+00,5.51758E-02
1.3195104E+00,5.32227E-02
1.3195416E+00,5.12695E-02
1.3195728E+00,5.02930E-02
1.3196040E+00,5.02930E-02
1.3196352E+00,4.73633E-02
1.3196664E+00,4.83398E-02
1.3196976E+00,4.73633E-02
1.3197288E+00,4.44336E-02
1.3197600E+00,4.34570E-02
1.3197912E+00,3.85742E-02
1.3198224E+00,4.05273E-02
1.3198536E+00,3.85742E-02
1.3198848E+00,3.75977E-02
1.3199160E+00,3.66211E-02
1.3199472E+00,3.75977E-02
1.3199784E+00,3.56445E-02
1.3200096E+00,3.17383E-02
1.3200408E+00,2.68555E-02
1.3200720E+00,2.49023E-02
1.3201032E+00,2.88086E-02
1.3201344E+00,2.58789E-02
1.3201656E+00,2.78320E-02
1.3201968E+00,2.19727E-02
1.3202280E+00,1.80664E-02
1.3202592E+00,2.39258E-02
1.3202904E+00,1.51367E-02
1.3203216E+00,1.90430E-02
1.3203528E+00,1.51367E-02
1.3203840E+00,2.09961E-02
1.3204152E+00,2.09961E-02
1.3204464E+00,2.29492E-02
1.3204776E+00,2.19727E-02
1.3205088E+00,2.29492E-02
1.3205400E+00,2.49023E-02
1.3205712E+00,2.49023E-02
1.3206024E+00,2.29492E-02
1.3206336E+00,2.58789E-02
1.3206648E+00,2.49023E-02
1.3206960E+00,3.27148E-02
1.3207272E+00,3.07617E-02
1.3207584E+00,3.27148E-02
1.3207896E+00,3.27148E-02
1.3208208E+00,3.17383E-02
1.3208520E+00,3.36914E-02
1.3208832E+00,3.75977E-02
1.3209144E+00,3.75977E-02
1.3209456E+00,4.34570E-02
1.3209768E+00,4.15039E-02
1.3210080E+00,4.15039E-02
1.3210392E+00,4.24805E-02
1.3210704E+00,4.44336E-02
1.3211016E+00,4.54102E-02
1.3211328E+00,4.93164E-02
1.3211640E+00,4.93164E-02
1.3211952E+00,4.83398E-02
1.3212264E+00,4.83398E-02
1.3212576E+00,5.32227E-02
1.3212888E+00,5.22461E-02
1.3213200E+00,5.22461E-02
1.3213512E+00,5.51758E-02
1.3213824E+00,5.32227E-02
1.3214136E+00,6.00586E-02
1.3214448E+00,6.20117E-02
1.3214760E+00,6.10352E-02
1.3215072E+00,6.00586E-02
1.3215384E+00,6.39648E-02
1.3215696E+00,6.49414E-02
1.3216008E+00,6.59180E-02
1.3216320E+00,7.08008E-02
1.3216632E+00,6.78711E-02
1.3216944E+00,7.17773E-02
1.3217256E+00,6.88477E-02
1.3217568E+00,7.27539E-02
1.3217880E+00,7.27539E-02
1.3218192E+00,7.47070E-02
1.3218504E+00,7.56836E-02
1.3218816E+00,7.86133E-02
1.3219128E+00,8.05664E-02
1.3219440E+00,8.15430E-02
1.3219752E+00,8.15430E-02
1.3220064E+00,8.05664E-02
1.3220376E+00,8.44727E-02
1.3220688E+00,8.05664E-02
1.3221000E+00,8.15430E-02
1.3221312E+00,8.54492E-02
1.3221624E+00,8.74023E-02
1.3221936E+00,8.64258E-02
1.3222248E+00,9.22852E-02
1.3222560E+00,8.64258E-02
1.3222872E+00,9.22852E-02
1.3223184E+00,9.32617E-02
1.3223496E+00,9.52148E-02
1.3223808E+00,9.61914E-02
1.3224120E+00,9.52148E-02
1.3224432E+00,9.71680E-02
1.3224744E+00,9.61914E-02
1.3225056E+00,1.02051E-01
1.3225368E+00,1.03027E-01
1.3225680E+00,9.91211E-02
1.3225992E+00,1.03027E-01
1.3226304E+00,1.01074E-01
1.3226616E+00,1.05957E-01
1.3226928E+00,1.04004E-01
1.3227240E+00,1.07910E-01
1.3227552E+00,1.04980E-01
1.3227864E+00,1.07910E-01
1.3228176E+00,1.11816E-01
1.3228488E+00,1.08887E-01
1.3228800E+00,1.09863E-01
1.3229112E+00,1.10840E-01
1.3229424E+00,1.16699E-01
1.3229736E+00,1.13770E-01
1.3230048E+00,1.13770E-01
1.3230360E+00,1.13770E-01
1.3230672E+00,1.15723E-01
1.3230984E+00,1.20605E-01
1.3231296E+00,1.15723E-01
1.3231608E+00,1.19629E-01
1.3231920E+00,1.21582E-01
1.3232232E+00,1.23535E-01
1.3232544E+00,1.22559E-01
1.3232856E+00,1.23535E-01
1.3233168E+00,1.23535E-01
1.3233480E+00,1.24512E-01
1.3233792E+00,1.25488E-01
1.3234104E+00,1.23535E-01
1.3234416E+00,1.27441E-01
1.3234728E+00,1.29395E-01
1.3235040E+00,1.29395E-01
1.3235352E+00,1.29395E-01
1.3235664E+00,1.28418E-01
1.3235976E+00,1.29395E-01
1.3236288E+00,1.30371E-01
1.3236600E+00,1.31348E-01
1.3236912E+00,1.32324E-01
1.3237224E+00,1.35254E-01
1.3237536E+00,1.35254E-01
1.3237848E+00,1.35254E-01
1.3238160E+00,1.35254E-01
1.3238472E+00,1.37207E-01
1.3238784E+00,1.35254E-01
1.3239096E+00,1.33301E-01
1.3239408E+00,1.33301E-01
1.3239720E+00,1.30371E-01
1.3240032E+00,1.28418E-01
1.3240344E+00,1.26465E-01
1.3240656E+00,1.21582E-01
1.3240968E+00,1.19629E-01
1.3241280E+00,1.18652E-01
1.3241592E+00,1.10840E-01
1.3241904E+00,1.07910E-01
1.3242216E+00,1.05957E-01
1.3242528E+00,1.01074E-01
1.3242840E+00,9.32617E-02
1.3243152E+00,9.13086E-02
1.3243464E+00,8.34961E-02
1.3243776E+00,7.66602E-02
1.3244088E+00,7.56836E-02
1.3244400E+00,6.78711E-02
1.3244712E+00,6.29883E-02
1.3245024E+00,5.71289E-02
1.3245336E+00,5.32227E-02
1.3245648E+00,4.63867E-02
1.3245960E+00,4.15039E-02
1.3246272E+00,3.85742E-02
1.3246584E+00,3.07617E-02
1.3246896E+00,2.49023E-02
1.3247208E+00,1.70898E-02
1.3247520E+00,1.31836E-02
1.3247832E+00,6.34766E-03
1.3248144E+00,4.88281E-04
1.3248456E+00,-3.41797E-03
1.3248768E+00,-7.32422E-03
1.3249080E+00,-1.70898E-02
1.3249392E+00,-2.09961E-02
1.3249704E+00,-2.68555E-02
1.3250016E+00,-2.88086E-02
1.3250328E+00,-3.56445E-02
1.3250640E+00,-4.24805E-02
1.3250952E+00,-4.34570E-02
1.3251264E+00,-5.02930E-02
1.3251576E+00,-5.81055E-02
1.3251888E+00,-6.00586E-02
1.3252200E+00,-6.59180E-02
1.3252512E+00,-7.08008E-02
1.3252824E+00,-7.27539E-02
1.3253136E+00,-8.05664E-02
1.3253448E+00,-8.54492E-02
1.3253760E+00,-8.34961E-02
1.3254072E+00,-8.93555E-02
1.3254384E+00,-9.32617E-02
1.3254696E+00,-1.03027E-01
1.3255008E+00,-1.05957E-01
1.3255320E+00,-1.07910E-01
1.3255632E+00,-1.15723E-01
1.3255944E+00,-1.14746E-01
1.3256256E+00,-1.19629E-01
1.3256568E+00,-1.23535E-01
1.3256880E+00,-1.27441E-01
1.3257192E+00,-1.26465E-01
1.3257504E+00,-1.27441E-01
1.3257816E+00,-1.33301E-01
1.3258128E+00,-1.35254E-01
1.3258440E+00,-1.36230E-01
1.3258752E+00,-1.39160E-01
1.3259064E+00,-1.36230E-01
1.3259376E+00,-1.42090E-01
1.3259688E+00,-1.43066E-01
1.3260000E+00,-1.45020E-01
1.3260312E+00,-1.46973E-01
1.3260624E+00,-1.46973E-01
1.3260936E+00,-1.46973E-01
1.3261248E+00,-1.49902E-01
1.3261560E+00,-1.52832E-01
1.3261872E+00,-1.50879E-01
1.3262184E+00,-1.54785E-01
1.3262496E+00,-1.53809E-01
1.3262808E+00,-1.55762E-01
1.3263120E+00,-1.55762E-01
1.3263432E+00,-1.58691E-01
1.3263744E+00,-1.56738E-01
1.3264056E+00,-1.60645E-01
1.3264368E+00,-1.56738E-01
1.3264680E+00,-1.58691E-01
1.3264992E+00,-1.60645E-01
1.3265304E+00,-1.60645E-01
1.3265616E+00,-1.63574E-01
1.3265928E+00,-1.59668E-01
1.3266240E+00,-1.65527E-01
1.3266552E+00,-1.62598E-01
1.3266864E+00,-1.64551E-01
1.3267176E+00,-1.64551E-01
1.3267488E+00,-1.67480E-01
1.3267800E+00,-1.68457E-01
1.3268112E+00,-1.63574E-01
1.3268424E+00,-1.65527E-01
1.3268736E+00,-1.65527E-01
1.3269048E+00,-1.65527E-01
1.3269360E+00,-1.64551E-01
1.3269672E+00,-1.65527E-01
1.3269984E+00,-1.67480E-01
1.3270296E+00,-1.64551E-01
1.3270608E+00,-1.60645E-01
1.3270920E+00,-1.69434E-01
1.3271232E+00,-1.64551E-01
1.3271544E+00,-1.65527E-01
1.3271856E+00,-1.63574E-01
1.3272168E+00,-1.66504E-01
1.3272480E+00,-1.66504E-01
1.3272792E+00,-1.68457E-01
1.3273104E+00,-1.64551E-01
1.3273416E+00,-1.66504E-01
1.3273728E+00,-1.63574E-01
1.3274040E+00,-1.59668E-01
1.3274352E+00,-1.66504E-01
1.3274664E+00,-1.62598E-01
1.3274976E+00,-1.61621E-01
1.3275288E+00,-1.64551E-01
1.3275600E+00,-1.62598E-01
1.3275912E+00,-1.60645E-01
1.3276224E+00,-1.58691E-01
1.3276536E+00,-1.61621E-01
1.3276848E+00,-1.55762E-01
1.3277160E+00,-1.63574E-01
1.3277472E+00,-1.61621E-01
1.3277784E+00,-1.60645E-01
1.3278096E+00,-1.59668E-01
1.3278408E+00,-1.58691E-01
1.3278720E+00,-1.60645E-01
1.3279032E+00,-1.57715E-01
1.3279344E+00,-1.60645E-01
1.3279656E+00,-1.54785E-01
1.3279968E+00,-1.54785E-01
1.3280280E+00,-1.56738E-01
1.3280592E+00,-1.57715E-01
1.3280904E+00,-1.57715E-01
1.3281216E+00,-1.59668E-01
1.3281528E+00,-1.54785E-01
1.3281840E+00,-1.57715E-01
1.3282152E+00,-1.57715E-01
1.3282464E+00,-1.56738E-01
1.3282776E+00,-1.55762E-01
1.3283088E+00,-1.54785E-01
1.3283400E+00,-1.60645E-01
1.3283712E+00,-1.57715E-01
1.3284024E+00,-1.55762E-01
1.3284336E+00,-1.59668E-01
1.3284648E+00,-1.59668E-01
1.3284960E+00,-1.55762E-01
1.3285272E+00,-1.56738E-01
1.3285584E+00,-1.60645E-01
1.3285896E+00,-1.59668E-01
1.3286208E+00,-1.57715E-01
1.3286520E+00,-1.61621E-01
1.3286832E+00,-1.61621E-01
1.3287144E+00,-1.61621E-01
1.3287456E+00,-1.61621E-01
1.3287768E+00,-1.67480E-01
1.3288080E+00,-1.62598E-01
1.3288392E+00,-1.63574E-01
1.3288704E+00,-1.62598E-01
1.3289016E+00,-1.65527E-01
1.3289328E+00,-1.65527E-01
1.3289640E+00,-1.62598E-01
1.3289952E+00,-1.60645E-01
1.3290264E+00,-1.62598E-01
1.3290576E+00,-1.59668E-01
1.3290888E+00,-1.58691E-01
1.3291200E+00,-1.64551E-01
1.3291512E+00,-1.64551E-01
1.3291824E+00,-1.60645E-01
1.3292136E+00,-1.57715E-01
1.3292448E+00,-1.60645E-01
1.3292760E+00,-1.54785E-01
1.3293072E+00,-1.59668E-01
1.3293384E+00,-1.53809E-01
1.3293696E+00,-1.53809E-01
1.3294008E+00,-1.50879E-01
1.3294320E+00,-1.47949E-01
1.3294632E+00,-1.51855E-01
1.3294944E+00,-1.42090E-01
1.3295256E+00,-1.46973E-01
1.3295568E+00,-1.41113E-01
1.3295880E+00,-1.40137E-01
1.3296192E+00,-1.38184E-01
1.3296504E+00,-1.37207E-01
1.3296816E+00,-1.35254E-01
1.3297128E+00,-1.34277E-01
1.3297440E+00,-1.32324E-01
1.3297752E+00,-1.27441E-01
1.3298064E+00,-1.28418E-01
1.3298376E+00,-1.25488E-01
1.3298688E+00,-1.23535E-01
1.3299000E+00,-1.22559E-01
1.3299312E+00,-1.22559E-01
1.3299624E+00,-1.17676E-01
1.3299936E+00,-1.15723E-01
1.3300248E+00,-1.13770E-01
1.3300560E+00,-1.11816E-01
1.3300872E+00,-1.13770E-01
1.3301184E+00,-1.09863E-01
1.3301496E+00,-1.04980E-01
1.3301808E+00,-1.06934E-01
1.3302120E+00,-1.05957E-01
1.3302432E+00,-1.00098E-01
1.3302744E+00,-9.61914E-02
1.3303056E+00,-9.71680E-02
1.3303368E+00,-9.81445E-02
1.3303680E+00,-9.52148E-02
1.3303992E+00,-9.22852E-02
1.3304304E+00,-9.22852E-02
1.3304616E+00,-8.74023E-02
1.3304928E+00,-8.64258E-02
1.3305240E+00,-8.64258E-02
1.3305552E+00,-8.64258E-02
1.3305864E+00,-8.54492E-02
1.3306176E+00,-7.86133E-02
1.3306488E+00,-7.47070E-02
1.3306800E+00,-7.56836E-02
1.3307112E+00,-7.56836E-02
1.3307424E+00,-6.59180E-02
1.3307736E+00,-7.08008E-02
1.3308048E+00,-6.78711E-02
1.3308360E+00,-6.59180E-02
1.3308672E+00,-6.49414E-02
1.3308984E+00,-6.20117E-02
1.3309296E+00,-6.29883E-02
1.3309608E+00,-5.90820E-02
1.3309920E+00,-5.71289E-02
1.3310232E+00,-5.41992E-02
1.3310544E+00,-5.51758E-02
1.3310856E+00,-5.41992E-02
1.3311168E+00,-5.02930E-02
1.3311480E+00,-4.54102E-02
1.3311792E+00,-4.63867E-02
1.3312104E+00,-4.73633E-02
1.3312416E+00,-4.24805E-02
1.3312728E+00,-4.34570E-02
1.3313040E+00,-4.05273E-02
1.3313352E+00,-4.15039E-02
1.3313664E+00,-3.95508E-02
1.3313976E+00,-3.46680E-02
1.3314288E+00,-3.36914E-02
1.3314600E+00,-2.78320E-02
1.3314912E+00,-2.88086E-02
1.3315224E+00,-3.17383E-02
1.3315536E+00,-2.68555E-02
1.3315848E+00,-2.68555E-02
1.3316160E+00,-2.49023E-02
1.3316472E+00,-2.19727E-02
1.3316784E+00,-1.80664E-02
1.3317096E+00,-2.19727E-02
1.3317408E+00,-1.90430E-02
1.3317720E+00,-1.70898E-02
1.3318032E+00,-1.70898E-02
1.3318344E+00,-1.12305E-02
1.3318656E+00,-1.12305E-02
1.3318968E+00,-1.12305E-02
1.3319280E+00,-7.32422E-03
1.3319592E+00,-5.37109E-03
1.3319904E+00,-6.34766E-03
1.3320216E+00,-3.41797E-03
1.3320528E+00,-3.41797E-03
1.3320840E+00,4.39453E-03
1.3321152E+00,1.46484E-03
1.3321464E+00,-4.88281E-04
1.3321776E+00,2.44141E-03
1.3322088E+00,3.41797E-03
1.3322400E+00,7.32422E-03
1.3322712E+00,4.39453E-03
1.3323024E+00,7.32422E-03
1.3323336E+00,9.27734E-03
1.3323648E+00,1.41602E-02
1.3323960E+00,1.51367E-02
1.3324272E+00,1.12305E-02
1.3324584E+00,1.51367E-02
1.3324896E+00,2.09961E-02
1.3325208E+00,1.90430E-02
1.3325520E+00,2.88086E-02
1.3325832E+00,3.27148E-02
1.3326144E+00,3.27148E-02
1.3326456E+00,3.85742E-02
1.3326768E+00,3.95508E-02
1.3327080E+00,4.24805E-02
1.3327392E+00,4.44336E-02
1.3327704E+00,4.73633E-02
1.3328016E+00,5.12695E-02
1.3328328E+00,5.41992E-02
1.3328640E+00,5.51758E-02
1.3328952E+00,5.90820E-02
1.3329264E+00,6.10352E-02
1.3329576E+00,6.68945E-02
1.3329888E+00,6.78711E-02
1.3330200E+00,7.27539E-02
1.3330512E+00,7.47070E-02
1.3330824E+00,7.56836E-02
1.3331136E+00,8.15430E-02
1.3331448E+00,8.15430E-02
1.3331760E+00,8.25195E-02
1.3332072E+00,8.54492E-02
1.3332384E+00,9.03320E-02
1.3332696E+00,9.32617E-02
1.3333008E+00,9.22852E-02
1.3333320E+00,9.61914E-02
1.3333632E+00,1.00098E-01
1.3333944E+00,1.02051E-01
1.3334256E+00,1.01074E-01
1.3334568E+00,1.04004E-01
1.3334880E+00,1.04980E-01
1.3335192E+00,1.08887E-01
1.3335504E+00,1.11816E-01
1.3335816E+00,1.13770E-01
1.3336128E+00,1.18652E-01
1.3336440E+00,1.21582E-01
1.3336752E+00,1.22559E-01
1.3337064E+00,1.27441E-01
1.3337376E+00,1.27441E-01
1.3337688E+00,1.32324E-01
1.3338000E+00,1.37207E-01
1.3338312E+00,1.37207E-01
1.3338624E+00,1.37207E-01
1.3338936E+00,1.42090E-01
1.3339248E+00,1.43066E-01
1.3339560E+00,1.41113E-01
1.3339872E+00,1.45996E-01
1.3340184E+00,1.48926E-01
1.3340496E+00,1.47949E-01
1.3340808E+00,1.50879E-01
1.3341120E+00,1.51855E-01
1.3341432E+00,1.51855E-01
1.3341744E+00,1.53809E-01
1.3342056E+00,1.53809E-01
1.3342368E+00,1.49902E-01
1.3342680E+00,1.50879E-01
1.3342992E+00,1.53809E-01
1.3343304E+00,1.50879E-01
1.3343616E+00,1.45996E-01
1.3343928E+00,1.47949E-01
1.3344240E+00,1.47949E-01
1.3344552E+00,1.45996E-01
1.3344864E+00,1.43066E-01
1.3345176E+00,1.48926E-01
1.3345488E+00,1.45020E-01
1.3345800E+00,1.43066E-01
1.3346112E+00,1.41113E-01
1.3346424E+00,1.41113E-01
1.3346736E+00,1.41113E-01
1.3347048E+00,1.39160E-01
1.3347360E+00,1.38184E-01
